id,user_id,movie_id,tag,timestamp
1149,474,587,overrated,2006-01-13 19:35:51.000000
1150,474,588,Disney,2006-01-13 19:36:11.000000
1151,474,589,robots,2006-01-14 02:41:57.000000
1152,474,590,American Indians,2006-01-13 19:36:16.000000
1153,474,590,Native Americans,2006-01-13 19:36:16.000000
1154,474,592,superhero,2006-01-14 02:36:04.000000
1155,474,593,Hannibal Lector,2006-01-13 19:36:22.000000
1156,474,594,Disney,2006-01-16 01:40:48.000000
1157,474,595,Disney,2006-01-13 19:36:03.000000
1158,474,596,Disney,2006-01-16 01:17:04.000000
1159,474,597,prostitution,2006-01-14 02:38:44.000000
1160,474,608,Coen Brothers,2006-01-13 19:36:08.000000
2489,477,32,Brad Pitt,2009-05-16 17:18:30.000000
2490,477,32,Bruce Willis,2009-05-16 17:18:26.000000
2491,477,32,mindfuck,2009-05-16 17:18:41.000000
2492,477,32,Post apocalyptic,2009-05-16 17:18:20.000000
2493,477,32,post-apocalyptic,2009-05-16 17:18:20.000000
2494,477,32,remake,2009-05-16 17:18:35.000000
2495,477,32,time travel,2009-05-16 17:18:24.000000
2496,477,32,twist ending,2009-05-16 17:18:22.000000
2497,477,34,villain nonexistent or not needed for good story,2009-06-12 06:24:05.000000
2498,477,104,Adam Sandler,2009-06-12 06:21:31.000000
2499,477,216,Adam Sandler,2009-06-12 06:21:58.000000
2500,477,216,stop looking at me swan,2009-06-12 06:22:06.000000
2501,477,318,Morgan Freeman,2009-06-09 16:47:56.000000
2502,477,541,androids,2010-01-06 16:36:04.000000
2503,477,541,artificial intelligence,2010-01-06 16:36:09.000000
2504,477,541,atmospheric,2010-01-06 16:36:08.000000
2505,477,541,cyberpunk,2010-01-06 16:36:10.000000
2506,477,541,future,2010-01-06 16:36:12.000000
2507,477,541,mindfuck,2010-01-06 16:36:18.000000
2508,477,541,Philip K. Dick,2010-01-06 16:36:16.000000
2509,477,589,Scifi masterpiece,2008-01-24 09:21:14.000000
2510,477,593,disturbing,2009-05-04 00:19:19.000000
2511,477,593,drama,2009-05-04 00:19:51.000000
2512,477,593,gothic,2009-05-04 00:19:38.000000
2513,477,593,psychology,2009-05-04 00:19:27.000000
2514,477,593,suspense,2009-05-04 00:19:49.000000
2783,533,356,bubba gump shrimp,2015-02-24 04:57:46.000000
2784,533,356,lieutenant dan,2015-02-24 04:57:46.000000
2785,533,356,stupid is as stupid does,2015-02-24 04:57:46.000000
2786,537,527,based on a true story,2015-02-17 03:01:12.000000
2787,537,527,biography,2015-02-17 03:01:52.000000
2788,537,527,disturbing,2015-02-17 03:01:53.000000
2789,537,527,holocaust,2015-02-17 03:01:50.000000
2887,567,1,fun,2018-05-02 18:33:33.000000
2888,567,101,off-beat comedy,2018-05-02 18:53:36.000000
2889,567,101,quirky,2018-05-02 18:53:34.000000
2890,567,308,cynical,2018-05-02 19:03:18.000000
2891,567,356,bittersweet,2018-05-02 18:59:05.000000
2892,567,356,emotional,2018-05-02 18:58:57.000000
2893,567,356,heartwarming,2018-05-02 18:59:01.000000
2894,567,356,touching,2018-05-02 18:58:59.000000
2895,567,541,atmospheric,2018-05-02 18:43:10.000000
2896,567,541,dreamlike,2018-05-02 18:43:08.000000
2897,567,541,existentialism,2018-05-02 18:43:03.000000
2898,567,541,philosophical,2018-05-02 18:43:06.000000
3319,573,248,bad,2007-08-08 16:05:45.000000
3320,573,248,Sinbad,2007-08-08 16:05:45.000000
3321,573,413,Comedy,2007-08-08 16:00:56.000000
3322,573,540,bad,2007-08-08 16:01:37.000000
3350,599,293,Action,2017-06-26 05:49:02.000000
3351,599,293,assassin,2017-06-26 05:48:26.000000
3352,599,293,assassination,2017-06-26 05:49:52.000000
3353,599,293,assassins,2017-06-26 05:49:44.000000
3354,599,293,awkward romance,2017-06-26 05:49:27.000000
3355,599,293,corruption,2017-06-26 05:49:15.000000
3356,599,293,crime,2017-06-26 05:49:01.000000
3357,599,293,disturbing,2017-06-26 05:49:04.000000
3358,599,293,drama,2017-06-26 05:49:09.000000
3359,599,293,French,2017-06-26 05:49:10.000000
3360,599,293,friendship,2017-06-26 05:48:59.000000
3361,599,293,Gary Oldman,2017-06-26 05:48:50.000000
3362,599,293,great acting,2017-06-26 05:48:48.000000
3363,599,293,Guns,2017-06-26 05:49:39.000000
3364,599,293,hit men,2017-06-26 05:49:25.000000
3365,599,293,hitman,2017-06-26 05:48:33.000000
3366,599,293,humorous,2017-06-26 05:49:37.000000
3367,599,293,imdb top 250,2017-06-26 05:49:35.000000
3368,599,293,Jean Reno,2017-06-26 05:48:41.000000
3369,599,293,Lolita theme,2017-06-26 05:49:48.000000
3370,599,293,loneliness,2017-06-26 05:49:46.000000
3371,599,293,love story,2017-06-26 05:48:52.000000
3372,599,293,Luc Besson,2017-06-26 05:48:57.000000
3373,599,293,Natalie Portman,2017-06-26 05:48:46.000000
3374,599,293,organized crime,2017-06-26 05:49:12.000000
3375,599,293,police,2017-06-26 05:49:41.000000
3376,599,293,police corruption,2017-06-26 05:49:19.000000
3377,599,293,quirky,2017-06-26 05:48:55.000000
3378,599,293,sniper,2017-06-26 05:49:42.000000
3379,599,293,tense,2017-06-26 05:49:50.000000
3380,599,293,touching,2017-06-26 05:49:07.000000
3381,599,293,unique,2017-06-26 05:49:17.000000
3382,599,296,1990s,2017-06-26 05:55:37.000000
3383,599,296,achronological,2017-06-26 05:54:35.000000
3384,599,296,action,2017-06-26 05:52:36.000000
3385,599,296,action packed,2017-06-26 05:55:35.000000
3386,599,296,aggressive,2017-06-26 05:55:33.000000
3387,599,296,amazing,2017-06-26 05:57:58.000000
3388,599,296,amazing dialogues,2017-06-26 05:54:33.000000
3389,599,296,anthology,2017-06-26 05:55:31.000000
3390,599,296,assassin,2017-06-26 05:53:02.000000
3391,599,296,atmospheric,2017-06-26 05:52:56.000000
3392,599,296,AWESOME,2017-06-26 05:55:59.000000
3393,599,296,bad ass,2017-06-26 05:54:31.000000
3394,599,296,bad language,2017-06-26 05:54:29.000000
3395,599,296,bad-ass,2017-06-26 05:57:56.000000
3396,599,296,bible,2017-06-26 05:57:55.000000
3397,599,296,biblical references,2017-06-26 05:55:29.000000
3398,599,296,big boys with guns,2017-06-26 05:57:53.000000
3399,599,296,big name actors,2017-06-26 05:57:51.000000
3400,599,296,Black comedy,2017-06-26 05:52:30.000000
3401,599,296,black humor,2017-06-26 05:54:41.000000
3402,599,296,black humour,2017-06-26 05:57:50.000000
3403,599,296,blood,2017-06-26 05:54:08.000000
3404,599,296,blood splatters,2017-06-26 05:54:27.000000
3405,599,296,bloody,2017-06-26 05:53:51.000000
3406,599,296,bruce willis,2017-06-26 05:52:32.000000
3407,599,296,brutality,2017-06-26 05:55:43.000000
3408,599,296,casual violence,2017-06-26 05:57:49.000000
3409,599,296,character development,2017-06-26 05:55:27.000000
3410,599,296,characters,2017-06-26 05:54:26.000000
3411,599,296,classic,2017-06-26 05:52:40.000000
3412,599,296,classic movie,2017-06-26 05:57:47.000000
3413,599,296,coke,2017-06-26 05:57:46.000000
3414,599,296,comedy,2017-06-26 05:52:58.000000
3415,599,296,conversation,2017-06-26 05:55:24.000000
3416,599,296,cool,2017-06-26 05:53:25.000000
3417,599,296,cool style,2017-06-26 05:57:44.000000
3418,599,296,crime,2017-06-26 05:52:33.000000
3419,599,296,crime scene scrubbing,2017-06-26 05:57:43.000000
3420,599,296,cult,2017-06-26 05:53:11.000000
3421,599,296,cult classic,2017-06-26 05:55:22.000000
3422,599,296,cult film,2017-06-26 05:52:25.000000
3423,599,296,dance,2017-06-26 05:57:41.000000
3424,599,296,dancing,2017-06-26 05:54:24.000000
3425,599,296,dark,2017-06-26 05:53:24.000000
3426,599,296,dark comedy,2017-06-26 05:52:19.000000
3427,599,296,dark humor,2017-06-26 05:53:05.000000
3428,599,296,dialogue,2017-06-26 05:53:15.000000
3429,599,296,different,2017-06-26 05:57:40.000000
3430,599,296,diner,2017-06-26 05:57:38.000000
3431,599,296,disjointed timeline,2017-06-26 05:54:04.000000
3432,599,296,disturbing,2017-06-26 05:55:21.000000
3433,599,296,drama,2017-06-26 05:56:01.000000
3434,599,296,drug overdose,2017-06-26 05:57:36.000000
3435,599,296,drugs,2017-06-26 05:52:28.000000
3436,599,296,drugs & music,2017-06-26 05:57:35.000000
3437,599,296,ensemble cast,2017-06-26 05:53:39.000000
3438,599,296,entertaining,2017-06-26 05:55:19.000000
3439,599,296,entirely dialogue,2017-06-26 05:53:49.000000
3440,599,296,episodic,2017-06-26 05:55:17.000000
3441,599,296,exciting,2017-06-26 05:53:47.000000
3442,599,296,fast paced,2017-06-26 05:53:56.000000
3443,599,296,fast-paced,2017-06-26 05:55:15.000000
3444,599,296,film noir,2017-06-26 05:57:33.000000
3445,599,296,film-noir,2017-06-26 05:57:02.000000
3446,599,296,foul language,2017-06-26 05:58:06.000000
3447,599,296,fun,2017-06-26 05:53:41.000000
3448,599,296,funny,2017-06-26 05:53:03.000000
3449,599,296,gangster,2017-06-26 05:53:09.000000
3450,599,296,gangsters,2017-06-26 05:53:26.000000
3451,599,296,genius,2017-06-26 05:56:29.000000
3452,599,296,golden watch,2017-06-26 05:55:13.000000
3453,599,296,good dialogue,2017-06-26 05:52:52.000000
3454,599,296,good music,2017-06-26 05:53:16.000000
3455,599,296,gore,2017-06-26 05:55:11.000000
3456,599,296,great acting,2017-06-26 05:55:09.000000
3457,599,296,great dialogue,2017-06-26 05:53:22.000000
3458,599,296,great soundtrack,2017-06-26 05:53:00.000000
3459,599,296,gritty,2017-06-26 05:53:46.000000
3460,599,296,guns,2017-06-26 05:54:10.000000
3461,599,296,Harvey Keitel,2017-06-26 05:58:04.000000
3462,599,296,heroin,2017-06-26 05:54:43.000000
3463,599,296,Highly quotable,2017-06-26 05:53:20.000000
3464,599,296,hit men,2017-06-26 05:53:32.000000
3465,599,296,hitman,2017-06-26 05:55:05.000000
3466,599,296,homosexuality,2017-06-26 05:56:02.000000
3467,599,296,humour,2017-06-26 05:56:04.000000
3468,599,296,iconic,2017-06-26 05:54:48.000000
3469,599,296,imdb top 250,2017-06-26 05:53:08.000000
3470,599,296,innovative,2017-06-26 05:54:50.000000
3471,599,296,intellectual,2017-06-26 05:56:05.000000
3472,599,296,intelligent,2017-06-26 05:54:22.000000
3473,599,296,intense,2017-06-26 05:53:31.000000
3474,599,296,interesting,2017-06-26 05:55:41.000000
3475,599,296,intertwining storylines,2017-06-26 05:54:20.000000
3476,599,296,interwoven storylines,2017-06-26 05:56:07.000000
3477,599,296,ironic,2017-06-26 05:54:51.000000
3478,599,296,irony,2017-06-26 05:54:18.000000
3479,599,296,John Travolta,2017-06-26 05:52:54.000000
3480,599,296,killer-as-protagonist,2017-06-26 05:54:54.000000
3481,599,296,los angeles,2017-06-26 05:56:09.000000
3482,599,296,Mafia,2017-06-26 05:53:34.000000
3483,599,296,masterpiece,2017-06-26 05:52:51.000000
3484,599,296,meaningless violence,2017-06-26 05:56:11.000000
3485,599,296,milkshake,2017-06-26 05:56:12.000000
3486,599,296,mobster,2017-06-26 05:56:14.000000
3487,599,296,mobsters,2017-06-26 05:56:15.000000
3488,599,296,monologue,2017-06-26 05:56:17.000000
3489,599,296,motherfucker,2017-06-26 05:54:57.000000
3490,599,296,multiple stories,2017-06-26 05:54:58.000000
3491,599,296,multiple storylines,2017-06-26 05:52:23.000000
3492,599,296,neo-noir,2017-06-26 05:54:46.000000
3493,599,296,noir,2017-06-26 05:53:28.000000
3494,599,296,non-linear,2017-06-26 05:52:47.000000
3495,599,296,non-linear timeline,2017-06-26 05:56:18.000000
3496,599,296,nonlinear,2017-06-26 05:52:21.000000
3497,599,296,nonlinear narrative,2017-06-26 05:54:17.000000
3498,599,296,nonlinear storyline,2017-06-26 05:56:20.000000
3499,599,296,nonlinear timeline,2017-06-26 05:56:21.000000
3500,599,296,notable soundtrack,2017-06-26 05:53:13.000000
3501,599,296,offensive,2017-06-26 05:56:23.000000
3502,599,296,organised crime,2017-06-26 05:56:25.000000
3503,599,296,organized crime,2017-06-26 05:52:43.000000
3504,599,296,original,2017-06-26 05:54:39.000000
3505,599,296,original plot,2017-06-26 05:54:15.000000
3506,599,296,out of order,2017-06-26 05:56:26.000000
3507,599,296,Palme d'Or,2017-06-26 05:58:10.000000
3508,599,296,parody,2017-06-26 05:56:31.000000
3509,599,296,philosophical,2017-06-26 05:55:00.000000
3510,599,296,pop culture references,2017-06-26 05:54:38.000000
3511,599,296,psychological,2017-06-26 05:56:33.000000
3512,599,296,pulp,2017-06-26 05:54:44.000000
3513,599,296,Quentin Tarantino,2017-06-26 05:52:18.000000
3514,599,296,quirky,2017-06-26 05:52:44.000000
3515,599,296,Quotable,2017-06-26 05:54:06.000000
3516,599,296,r:disturbing violent content including rape,2017-06-26 05:55:02.000000
3517,599,296,r:disturbing violent images,2017-06-26 05:56:35.000000
3518,599,296,r:graphic sexuality,2017-06-26 05:56:37.000000
3519,599,296,r:some violence,2017-06-26 05:56:39.000000
3520,599,296,r:strong bloody violence,2017-06-26 05:56:41.000000
3521,599,296,r:strong language,2017-06-26 05:54:12.000000
3522,599,296,r:sustained strong stylized violence,2017-06-26 05:56:43.000000
3523,599,296,r:violence,2017-06-26 05:53:44.000000
3524,599,296,random,2017-06-26 05:55:03.000000
3525,599,296,rape,2017-06-26 05:53:37.000000
3526,599,296,retro,2017-06-26 05:54:02.000000
3527,599,296,Roger Avary,2017-06-26 05:58:02.000000
3528,599,296,royal with cheese,2017-06-26 05:56:50.000000
3529,599,296,Samuel L. Jackson,2017-06-26 05:52:22.000000
3530,599,296,sarcasm,2017-06-26 05:56:52.000000
3531,599,296,satire,2017-06-26 05:56:54.000000
3532,599,296,sexy,2017-06-26 05:56:55.000000
3533,599,296,smart writing,2017-06-26 05:56:57.000000
3534,599,296,sophisticated,2017-06-26 05:56:58.000000
3535,599,296,soundtrack,2017-06-26 05:53:59.000000
3536,599,296,splatter,2017-06-26 05:57:00.000000
3537,599,296,Steve Buscemi,2017-06-26 05:58:14.000000
3538,599,296,storytelling,2017-06-26 05:52:55.000000
3539,599,296,stylish,2017-06-26 05:53:18.000000
3540,599,296,stylized,2017-06-26 05:52:34.000000
3541,599,296,suspense,2017-06-26 05:58:00.000000
3542,599,296,Tarantino,2017-06-26 05:52:38.000000
3543,599,296,thought-provoking,2017-06-26 05:57:18.000000
3544,599,296,thriller,2017-06-26 05:53:35.000000
3545,599,296,travolta,2017-06-26 05:55:39.000000
3546,599,296,twist ending,2017-06-26 05:57:19.000000
3547,599,296,Uma Thurman,2017-06-26 05:52:50.000000
3548,599,296,unique,2017-06-26 05:57:21.000000
3549,599,296,unpredictable,2017-06-26 05:54:36.000000
3550,599,296,unusual,2017-06-26 05:57:22.000000
3551,599,296,very funny,2017-06-26 05:53:54.000000
3552,599,296,violence,2017-06-26 05:52:27.000000
3553,599,296,violent,2017-06-26 05:52:46.000000
3554,599,296,witty,2017-06-26 05:53:57.000000
3673,600,273,gothic,2009-03-22 16:24:24.000000